[2025-06-01T16:11:14.693+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: scraping_autopia_dag.scrapear_datos_autopia manual__2025-06-01T16:11:12.271113+00:00 [queued]>
[2025-06-01T16:11:14.706+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: scraping_autopia_dag.scrapear_datos_autopia manual__2025-06-01T16:11:12.271113+00:00 [queued]>
[2025-06-01T16:11:14.706+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-06-01T16:11:14.730+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): scrapear_datos_autopia> on 2025-06-01 16:11:12.271113+00:00
[2025-06-01T16:11:14.741+0000] {standard_task_runner.py:60} INFO - Started process 199 to run task
[2025-06-01T16:11:14.759+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'scraping_autopia_dag', 'scrapear_datos_autopia', 'manual__2025-06-01T16:11:12.271113+00:00', '--job-id', '10', '--raw', '--subdir', 'DAGS_FOLDER/scraping_autopia_dag.py', '--cfg-path', '/tmp/tmpd72o8zld']
[2025-06-01T16:11:14.769+0000] {standard_task_runner.py:88} INFO - Job 10: Subtask scrapear_datos_autopia
[2025-06-01T16:11:15.088+0000] {task_command.py:423} INFO - Running <TaskInstance: scraping_autopia_dag.scrapear_datos_autopia manual__2025-06-01T16:11:12.271113+00:00 [running]> on host f142218a01ee
[2025-06-01T16:11:15.445+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='scraping_autopia_dag' AIRFLOW_CTX_TASK_ID='scrapear_datos_autopia' AIRFLOW_CTX_EXECUTION_DATE='2025-06-01T16:11:12.271113+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-01T16:11:12.271113+00:00'
[2025-06-01T16:11:19.463+0000] {logging_mixin.py:188} INFO - Pagina https://www.autopia.com.bo/resultados?page=1 tiene 47 anuncios.
[2025-06-01T16:11:22.894+0000] {logging_mixin.py:188} INFO - Appending record: 1/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Nissan Frontier', 'year': '2022', 'price': '$69,900', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/nissan-frontier-2022-683a3dba0cff3d057f01c7b7', 'km': '7.000', 'motor': '2.5 Lt.', 'ano': '2022', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Rojo', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:12:43.257+0000] {logging_mixin.py:188} INFO - Appending record: 26/47 from page: {'city': 'COCHABAMBA', 'brand': 'KIA', 'model': 'Sportage', 'year': '2015', 'price': '$20,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/kia-sportage-2015-682a06a7904383775314f874', 'km': '82.500', 'motor': '2.4 Lt.', 'ano': '2015', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Gris', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T16:12:46.169+0000] {logging_mixin.py:188} INFO - Appending record: 27/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Renault Sandero', 'year': '2018', 'price': '$17,500', 'detail_url': 'https://www.autopia.com.bo/auto/hatchback-usados/renault-sandero-2018-68275ca1577fde7c420665b2', 'km': '75.000', 'motor': '1.6 Lt.', 'ano': '2018', 'tipo': 'Hatchback', 'combustible': 'Gasolina', 'color': 'Rojo', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T16:12:49.869+0000] {logging_mixin.py:188} INFO - Appending record: 28/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Nissan Urvan', 'year': '1991', 'price': '$9,800', 'detail_url': 'https://www.autopia.com.bo/auto/furgon-usados/nissan-urvan-1991-68254253b9ca817b5f0cdf33', 'km': '10.000', 'motor': '2.5 Lt.', 'ano': '1991', 'tipo': 'Furgón', 'combustible': 'Gasolina', 'color': 'Rojo', 'transmision': 'Mecánico', 'puertas': '3'}
[2025-06-01T16:12:53.104+0000] {logging_mixin.py:188} INFO - Appending record: 29/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Nissan Rogue', 'year': '2014', 'price': '$21,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/nissan-rogue-2014-682519e2e8e1dd7b6b43feea', 'km': '105.000', 'motor': '2.4 Lt.', 'ano': '2014', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Verde Oscuro', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T16:12:55.842+0000] {logging_mixin.py:188} INFO - Appending record: 30/47 from page: {'city': 'COCHABAMBA', 'brand': 'Ford', 'model': 'Ecosport', 'year': '2011', 'price': '$15,500', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/ford-ecosport-2011-6824fe5b1769027b22632c14', 'km': '155.000', 'motor': '1.6 Lt.', 'ano': '2011', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Blanco', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T16:12:58.825+0000] {logging_mixin.py:188} INFO - Appending record: 31/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Changan Cs35', 'year': '2024', 'price': '$30,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/changan-cs35-2024-6824bf363c0aeb42281f5d13', 'km': '19.200', 'motor': '1.5 Lt.', 'ano': '2024', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Gris', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T16:13:01.843+0000] {logging_mixin.py:188} INFO - Appending record: 32/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Caio Millenium III', 'year': '2003', 'price': '$15,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/caio-millenium-iii-2003-6822a1bc55b6a128f96c7f65', 'km': '560.000', 'motor': '1.0 Lt.', 'ano': '2003', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Red', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:13:05.024+0000] {logging_mixin.py:188} INFO - Appending record: 33/47 from page: {'city': 'COCHABAMBA', 'brand': 'Chevrolet', 'model': 'Tracker', 'year': '2023', 'price': '$200,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/chevrolet-tracker-2023-682276bba509aa534e46f767', 'km': '29.000', 'motor': '1.2 Lt.', 'ano': '2023', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Gris Oscuro', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T16:13:08.398+0000] {logging_mixin.py:188} INFO - Appending record: 34/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Suzuki Alto', 'year': '2025', 'price': '$23,500', 'detail_url': 'https://www.autopia.com.bo/auto/hatchback-usados/suzuki-alto-2025-681e61c3978338602b066e57', 'km': '10.396', 'motor': '1.0 Lt.', 'ano': '2025', 'tipo': 'Hatchback', 'combustible': 'Gasolina', 'color': 'Plata', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T16:13:11.634+0000] {logging_mixin.py:188} INFO - Appending record: 35/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Ford Explorer', 'year': '2017', 'price': '$37,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/ford-explorer-2017-681e520a1a050721a8482187', 'km': '61.300', 'motor': '3.5 Lt.', 'ano': '2017', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Blanco Perlado', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T16:13:14.527+0000] {logging_mixin.py:188} INFO - Appending record: 36/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Suzuki S-presso', 'year': '2025', 'price': '$19,800', 'detail_url': 'https://www.autopia.com.bo/auto/citycar-usados/suzuki-s-presso-2025-681e3de1e732b0701428ffa4', 'km': '3.100', 'motor': '1.0 Lt.', 'ano': '2025', 'tipo': 'CityCar', 'combustible': 'Gasolina', 'color': 'Rojo', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T16:13:17.545+0000] {logging_mixin.py:188} INFO - Appending record: 37/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'KIA Carens', 'year': '2024', 'price': '$31,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/kia-carens-2024-681e27be1e035a1735340dd5', 'km': '4.700', 'motor': '1.8 Lt.', 'ano': '2024', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Plomo Oscuro', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T16:13:20.804+0000] {logging_mixin.py:188} INFO - Appending record: 38/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Suzuki Alto', 'year': '2009', 'price': '$8,900', 'detail_url': 'https://www.autopia.com.bo/auto/citycar-usados/suzuki-alto-2009-681e18c2b681cb42832ae6a3', 'km': '281.000', 'motor': '1.1 Lt.', 'ano': '2009', 'tipo': 'CityCar', 'combustible': 'Gasolina', 'color': 'Plata', 'transmision': 'Mecánico', 'puertas': '4'}
[2025-06-01T16:13:24.032+0000] {logging_mixin.py:188} INFO - Appending record: 39/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Chevrolet Tracker', 'year': '2023', 'price': '$28,600', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/chevrolet-tracker-2023-6819134b04f0ec1d820af0c7', 'km': '78.060', 'motor': '1.2 Lt.', 'ano': '2023', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Plata', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T16:13:27.169+0000] {logging_mixin.py:188} INFO - Appending record: 40/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Nissan Frontier', 'year': '2025', 'price': '$86,000', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/nissan-frontier-2025-68141402f731bd28c9407558', 'km': '2.000', 'motor': '2.5 Lt.', 'ano': '2025', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Blanco', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:13:30.442+0000] {logging_mixin.py:188} INFO - Appending record: 41/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Nissan Frontier', 'year': '2025', 'price': '$86,000', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/nissan-frontier-2025-680eb9d414f039745c681ce4', 'km': '2.700', 'motor': '2.5 Lt.', 'ano': '2025', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Gris Volcanico', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:13:33.534+0000] {logging_mixin.py:188} INFO - Appending record: 42/47 from page: {'city': 'COCHABAMBA', 'brand': 'Mercedes', 'model': 'Benz E', 'year': '2006', 'price': '$12,900', 'detail_url': 'https://www.autopia.com.bo/auto/sedan-usados/mercedes-benz-e-2006-680d7650f4381f3c2e24ef16', 'km': '150.000', 'motor': '3.2 Lt.', 'ano': '2006', 'tipo': 'Sedán', 'combustible': 'Gasolina', 'color': 'Champagne', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:13:36.559+0000] {logging_mixin.py:188} INFO - Appending record: 43/47 from page: {'city': 'COCHABAMBA', 'brand': 'BMW', 'model': '523', 'year': '2012', 'price': '$19,800', 'detail_url': 'https://www.autopia.com.bo/auto/sedan-usados/bmw-523-2012-680d6ec286276c443b562285', 'km': '100.000', 'motor': '2.5 Lt.', 'ano': '2012', 'tipo': 'Sedán', 'combustible': 'Gasolina', 'color': 'Marengo', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:13:39.926+0000] {logging_mixin.py:188} INFO - Appending record: 44/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Peugeot 3008', 'year': '2023', 'price': '$35,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/peugeot-3008-2023-680bd9df9fc46d67d001ea97', 'km': '12.000', 'motor': None, 'ano': '2023', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Gris', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T16:13:43.401+0000] {logging_mixin.py:188} INFO - Appending record: 45/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Ssangyong XLV', 'year': '2017', 'price': '$14,600', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/ssangyong-xlv-2017-6808194b7e52421e5172e297', 'km': '90.000', 'motor': '1.6 Lt.', 'ano': '2017', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Blanco', 'transmision': 'Automático', 'puertas': '5'}
